ENTITY_STABLE_ID	NAME	DESCRIPTION	URL	TCGA-W5-AA2Z-01	TCGA-ZU-A8S4-01	TCGA-3X-AAV9-01	TCGA-ZH-A8Y2-01	TCGA-W5-AA31-01	TCGA-W5-AA2Q-01	TCGA-W5-AA34-01	TCGA-3X-AAVE-01	TCGA-W5-AA2U-01	TCGA-4G-AAZT-01	TCGA-W5-AA2T-01	TCGA-W5-AA2R-01	TCGA-W5-AA36-01	TCGA-3X-AAVA-01	TCGA-W5-AA39-01	TCGA-4G-AAZO-01	TCGA-YR-A95A-01	TCGA-W5-AA33-01	TCGA-W5-AA2X-01	TCGA-W5-AA2O-01	TCGA-3X-AAVC-01	TCGA-W5-AA2I-01	TCGA-ZH-A8Y4-01	TCGA-3X-AAVB-01	TCGA-W5-AA38-01	TCGA-W6-AA0S-01	TCGA-W5-AA2G-01	TCGA-W5-AA2H-01	TCGA-W5-AA30-01	TCGA-ZD-A8I3-01	TCGA-ZH-A8Y5-01	TCGA-W5-AA2W-01	TCGA-WD-A7RX-01	TCGA-ZH-A8Y8-01	TCGA-ZH-A8Y1-01	TCGA-ZH-A8Y6-01
Picrophilus	Picrophilus	k__Archaea.p__Euryarchaeota.c__Thermoplasmata.o__Thermoplasmatales.f__Picrophilaceae.g__Picrophilus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.1173411683	1.4200515279	0.6949302581	1.3796752921	0.6636801498	0.5876812407	0.7895418033	1.3495343793	0.8436469154	0.7056174291	0.5405796855	0.630745409	0.99632551	1.1578896699	1.7126300758	1.3765265338	0.9162019365	0.978638163	0.4989363279	1.0479870971	1.0433640186	0.4069996325	1.072716961	1.0357323931	0.8544353298	1.3077562543	1.224657728	0.305669846	0.8129170997	0.9548782474	0.7091406874	1.0017122472	1.2284008688	0.9859144337	1.305681037	1.0984738101
Pyramidobacter	Pyramidobacter	k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.791140359	3.1505336803	2.5319859336	3.132914517	2.3374793404	2.2614804314	2.4633409939	3.1865900548	2.5174461061	2.4481038171	2.2143788762	2.3045445997	2.6701247007	2.9949453454	3.3864292665	3.1190129218	2.4393949961	2.6524373537	2.1727355186	2.7217862878	2.8804196941	2.0807988232	2.825956186	2.8727880686	2.5282345205	3.2112919573	2.8984569186	1.9794690367	2.4867162904	2.5229237022	2.4623799123	2.6755114379	2.8564898635	2.7391536586	3.058920262	2.851713035
Zhouia	Zhouia	k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Zhouia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4235095272	2.7854934405	2.1219396361	2.6955191065	1.9698485086	1.8938495995	2.0957101621	2.7765437574	2.1498152743	2.0962280418	1.8467480443	1.9369137678	2.3024938688	2.5848990479	3.0187984347	2.7671371465	2.2665397421	2.2848065218	1.8051046868	2.3541554559	2.4703733967	1.7131679914	2.3885607754	2.4627417711	2.1606036887	2.6537674939	4.1157885875	1.6118382049	2.1190854586	2.139071572	2.0249845018	2.307880606	2.5544294027	2.301758248	2.6215248514	2.4143176245
Holophaga	Holophaga	k__Bacteria.p__Acidobacteria.c__Holophagae.o__Holophagales.f__Holophagaceae.g__Holophaga	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	5.8844409742	7.1309721897	4.981447377	7.1898493423	5.4307799556	5.3547810465	7.1416041098	7.2210139991	5.6107467213	6.3452977271	5.3076794913	5.3978452148	5.7634253158	5.4444067889	6.4797298817	6.2792412376	4.9983961282	5.7457379688	5.2660361338	7.4000494037	5.3298811376	7.4960275333	5.2979285105	5.3222495121	7.2064976364	7.5234623437	7.5767200345	6.6577321526	5.5800169056	7.2532177145	7.7417071589	5.7688120531	5.3190524682	5.2111259831	5.5308925865	5.3236853596
Salinarchaeum	Salinarchaeum	k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Salinarchaeum	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.7563260016	5.4575278437	3.2887123195	4.0793524788	3.3026649831	3.226666074	3.4285266366	3.9433164408	3.4826317487	2.7605124231	3.1795645188	4.854692743	3.6353103433	3.7516717313	4.3516149091	5.0163840286	3.2674453181	3.6176229963	3.1379211612	3.6869719304	3.6371460801	3.0459844658	3.7723941478	3.6295144545	3.4934201631	4.0502957791	5.448605062	2.9446546793	3.451901933	3.4921974754	3.4088178741	3.6406970805	3.9297409956	3.6855916204	4.0053582238	3.7981509969
Yonghaparkia	Yonghaparkia	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Yonghaparkia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.8349803271	2.9108174294	2.246497682	2.9041044227	2.3813193086	2.3053203995	4.0921434628	2.9011018033	2.5612860742	2.5329647932	2.2582188443	2.3483845678	2.7139646688	2.7094570938	3.4302692346	3.2038738979	2.1717761744	2.6962773218	2.2165754867	2.7656262559	2.5949314425	2.1246387913	2.5971460916	2.587299817	2.5720744886	2.5063298358	2.9422968868	2.0233090048	2.5305562585	1.8884987585	2.233569818	4.3043139067	2.5790586425	2.5103435642	2.8301101676	2.6229029407
Microbispora	Microbispora	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Streptosporangiaceae.g__Microbispora	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.0042305733	1.8632382519	-0.475601842	0.1534568895	-0.449430445	1.0595331464	1.261393709	1.7639647796	-0.26946368	1.0996398316	-0.572530909	-0.482365186	2.6905698371	1.5723200701	0.5995194808	0.1855864356	-0.431709964	-0.134472432	0.9707882337	-0.065123498	-0.127168082	1.6158171324	-0.153501442	-0.134799707	-0.258675265	-0.088008838	0.111547133	0.7775217518	-0.300193495	-0.311178871	1.0678847855	1.4735641529	2.2390146	2.081624126	0.0794626345	-0.127744592
Adlercreutzia	Adlercreutzia	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Adlercreutzia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.8333834254	3.1377159052	2.4920198114	3.1762563708	2.3797224069	2.3037234978	2.5055840603	3.1466239327	2.5596891725	2.4255838087	2.2566219426	2.3467876661	2.7123677671	2.9549792232	3.4286723329	3.0964929134	2.6193826752	2.6946804201	2.214978585	2.7640293542	2.840453572	2.1230418896	2.8692980398	2.8328219464	2.5704775869	3.1603627927	2.9406999851	2.0217121031	2.5289593568	2.6031957135	2.5057217661	2.7177545043	2.9570940156	2.7824955124	3.1022621158	2.8950548888
Tatlockia	Tatlockia	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Tatlockia	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.6098186387	1.7572079054	1.2077899377	1.8969046471	1.1561576202	1.0801587111	1.2820192737	1.862394059	1.3361243859	1.3016550431	1.0330571559	1.1232228794	1.4888029804	1.6707493495	2.2051075462	1.9725641478	-0.375336032	1.4711156334	2.5763762991	1.5404645675	1.5562236983	0.8994771029	1.589946316	1.5485920727	1.3469128003	2.0810827607	1.7171351984	0.7981473164	1.3053945702	1.3233517371	1.2263700424	1.4941897176	1.682470678	1.5031437886	1.822910392	1.6157031651
Halorubrum	Halorubrum	k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halorubrum	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	4.4919008552	6.7066468746	7.7502799884	6.9156692059	6.3601679315	6.7695958496	5.7490639908	6.8199216089	7.6776382209	5.6468668863	6.2370674672	9.1345881128	5.9558476976	7.476273806	7.4091178575	7.4552795147	7.0438825507	5.9381603506	5.4584585155	6.0075092847	5.7767856541	7.240990938	7.7462143986	5.7691540285	6.5509231116	8.0706049578	6.1841799155	5.2651920336	5.7724392873	7.6639534568	3.9232065063	7.1836268561	6.7432419657	6.5219083475	7.9791784746	7.4824646305
Geminocystis	Geminocystis	k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Geminocystis	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.979819457	1.9635981548	1.3681129902	1.788545872	1.5261584385	1.4501595294	1.6520200919	2.0227171115	1.7061252041	1.729398339	1.4030579742	3.0781861984	1.8588037987	3.4160349027	2.5751083645	2.4003074437	2.6508453584	1.8411164517	1.3614146166	1.9104653858	1.7165467508	2.8544404219	1.481587541	1.7089151252	1.7169136185	1.7106355608	2.0871360166	1.1681481347	1.6753953884	1.2823330356	1.1180112673	1.8641905359	1.6235764879	1.3947850136	1.714551617	1.50734439
Salinarimonas	Salinarimonas	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Salinarimonas	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.0017433439	1.037407238	0.5591883156	1.2392855285	0.5480823253	0.4720834163	0.6739439788	1.2137924369	0.728049091	1.4865757786	0.424981861	0.5151475846	2.4656901863	1.0221477274	1.5970322514	0.5725223826	0.6523097977	0.8630403386	0.3833385035	2.5173517734	0.9076220762	0.2914018081	0.9323271975	0.8999904507	0.7388375054	0.7104986934	1.1090599035	0.1900720216	0.6973192753	0.7700830773	2.1537134245	0.8861144228	1.0680250146	0.8455246701	1.1652912735	0.9580840466
Simkania	Simkania	k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Simkaniaceae.g__Simkania	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.2249895627	2.3739776897	1.700299187	2.5742099017	1.7713285442	1.6953296351	1.8971901977	2.3549033083	1.9512953099	1.7963118323	1.6482280799	1.7383938034	2.1039739044	2.1632585988	2.8202784702	2.467220937	1.1893331038	2.0862865574	1.6065847224	2.1556354915	2.0487329476	1.5146480269	2.2672515707	2.041101322	1.9620837242	2.8843303954	2.3323061224	1.4133182404	1.9205654942	1.9851379394	1.903675297	2.1093606416	2.3034949151	2.1804490433	2.5002156467	2.2930084198
Candidatus_Regiella	Candidatus_Regiella	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Regiella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.9018115927	1.1346209041	0.1880500915	1.0625012796	0.4481505742	0.3721516651	0.5740122277	0.8426542128	0.6281173399	0.4795281864	0.3250501099	0.4152158334	0.7807959344	0.6510095033	1.4971005002	1.1504372911	-0.723024869	0.7631085874	0.2834067524	0.8324575215	0.536483852	0.1914700569	0.7555429485	0.5288522265	0.6389057542	1.4235460244	1.0091281524	0.0901402704	0.5973875242	0.47901307	0.3919666749	0.7861826716	0.8999262461	0.6687404211	0.9885070245	0.7812997976
Thermodesulfobacterium	Thermodesulfobacterium	k__Bacteria.p__Thermodesulfobacteria.c__Thermodesulfobacteria.o__Thermodesulfobacteriales.f__Thermodesulfobacteriaceae.g__Thermodesulfobacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.9633733039	3.8099298092	2.5896711624	2.2695080378	3.4425980895	2.7468712615	3.0174445742	3.340490599	2.5994812421	3.2532226922	3.4507421585	2.7177856441	2.7521598366	2.2821124204	3.4684644024	2.3391692962	2.4218275539	3.3348650309	3.3229421572	2.3731870694	3.2094069448	2.3379206657	2.4833818701	3.2017753193	3.2106621977	2.2867261463	3.3838477488	3.4471578651	2.7438381329	3.0774535537	1.7192676668	2.5582377656	2.5190267537	2.1070727255	2.1955137828	2.6741979654
Anaerostipes	Anaerostipes	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.1044943643	2.4042870297	3.330341767	2.4453549115	1.6508333457	1.5748344366	1.7766949992	2.3999833875	1.8308001114	1.7010372675	1.5277328814	1.617898605	1.9834787059	2.208338678	2.6997832718	2.3719463722	0.7851010809	1.965791359	1.4860895239	2.035140293	2.0938130268	1.3941528285	2.1383965804	2.0861814012	1.8415885258	2.5812815628	2.2118109239	1.292823042	1.8000702957	1.8554973457	1.7748203068	1.9888654432	2.1683546662	2.0515940531	2.3713606564	2.1641534295
Halomonas	Halomonas	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Halomonas	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	6.3060041255	7.9266562683	7.3807137418	5.8229594002	6.5893087011	7.3613066986	6.7151703546	6.4503553623	7.6172723733	6.9009611131	5.7292426426	5.8194083661	4.6000259664	6.2587106528	5.3163305322	5.8063354714	4.6732876708	6.1673011201	5.6875992851	6.2366500542	6.1441850016	7.1806250904	6.2529666633	6.1365533761	7.2654907083	6.913042271	4.8283581844	6.7167252245	4.4166175562	5.0320992172	6.3748172168	4.6054127036	6.846825804	6.166164136	4.1640026444	3.9567954175
Steroidobacter	Steroidobacter	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Nevskiales.f__Sinobacteraceae.g__Steroidobacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.5511118335	4.1830108552	1.8264353738	2.6267763482	2.097450815	2.0214519059	2.2233124685	2.4810394951	2.2774175806	2.179414409	1.9743503507	2.0645160742	2.4300961752	2.2893947856	3.146400741	2.8503235137	0.3452201716	2.4124088282	1.9327069931	4.066720263	2.1748691344	1.8407702977	2.3198180171	2.1672375088	2.288205995	2.4105353114	2.6584283932	1.7394405112	2.2466877649	1.9917949799	1.9562417435	2.4354829124	2.4016427339	2.2330154897	2.5527820931	2.3455748662
Pelagibacterium	Pelagibacterium	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Pelagibacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.5426637331	2.7793537031	2.0409995538	2.7568776973	2.0890027146	2.0130038055	2.2148643681	2.6956036751	2.2689694802	2.1876332544	1.9659022503	2.0560679738	2.4216480748	2.5039589656	3.1379526406	2.8585423592	1.9932517411	2.4039607278	1.9242588927	2.4733096619	2.3894333144	1.8323221973	2.4499193663	2.3818016888	2.2797578946	2.8051596033	2.6499802928	3.3159549115	2.2382396645	2.4302590078	2.0863430926	2.427034812	2.5023520359	3.9480793397	2.6828834423	2.4756762154
Niabella	Niabella	k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Chitinophagaceae.g__Niabella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	5.3658220988	1.9178146558	1.0535156572	3.4748874769	1.2117213621	1.1357224531	1.3375830156	1.7081197785	1.3916881278	1.4333617244	1.0886208978	1.1787866214	1.5443667224	1.516475069	2.2606712882	2.1042708291	1.2738134447	1.5266793754	1.0469775403	1.5960283095	1.4019494178	0.9550408449	1.5829666451	3.7162458871	1.4024765422	1.7444899433	1.7726989403	0.8537110584	1.3609583121	1.2667858062	1.2193903714	1.5497534596	1.5671396249	1.4961641177	1.8159307211	1.6087234942
Chitinilyticum	Chitinilyticum	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Chitinilyticum	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.747069669	2.1330163124	3.0391502259	2.0788985614	1.2934086504	1.2174097414	3.0042328046	2.1087918465	1.4733754161	1.601585781	1.1703081862	1.2604739097	1.6260540107	1.917147137	2.3423585765	2.2724948858	1.2301773633	1.6083666637	1.1286648286	1.6777155978	1.8026214858	2.6216906339	1.7719402304	1.7949898602	1.4841638305	1.7349451178	1.8543862286	3.2573264416	1.4426456004	1.5024147069	2.9933264574	1.6314407479	1.8609922886	1.685137703	2.0049043064	1.7976970795
Microvirga	Microvirga	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Microvirga	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	13.748113583	13.221506065	11.58882157	14.564020914	13.106519614	12.692825294	12.409259029	14.117894809	12.850387265	12.765583022	13.103713383	12.94234034	12.148263775	14.018614117	13.8491383	13.038732619	12.84158753	13.317454563	13.658528165	12.949117258	13.522217831	12.026716859	13.353031642	14.3030821	13.297274794	13.73319624	12.844374954	11.260571264	12.785305944	13.617770289	13.938574199	13.106856301	13.092393204	12.983057063	13.435578875	13.259735819
Ilumatobacter	Ilumatobacter	k__Bacteria.p__Actinobacteria.c__Acidimicrobiia.o__Acidimicrobiales.f__Acidimicrobiaceae.g__Ilumatobacter	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.1948457745	2.5215949761	1.5679423062	2.2225894494	1.7411847559	1.6651858468	1.8670464094	2.2225464275	1.9211515216	1.9939860775	3.2030467923	1.7082500151	2.0738301161	2.030901718	2.7901346819	2.6648951822	1.7726099293	2.0561427691	1.5764409341	2.1254917032	1.9163760668	3.0694667394	1.9156311184	1.9087444412	1.931939936	2.1943792021	2.3021623341	1.3831744522	4.6977766279	1.5908552977	1.5520548447	2.0792168533	2.0032780311	1.828828591	2.1485951944	1.9413879675
Flexistipes	Flexistipes	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Flexistipes	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.064637124	2.3656612887	1.6419214482	2.3717887013	1.6109761054	1.5349771963	1.7368377589	2.2965255695	1.7909428711	1.6441391548	1.4878756411	1.5780413646	1.9436214656	2.10488086	2.6599260314	2.3150482595	0.6700872488	1.9259341186	1.4462322836	1.9952830527	1.9903552088	1.3542955882	2.0648303702	1.9827235832	1.8017312855	2.5221986485	2.1719536836	1.2529658017	1.7602130554	1.8677991158	1.7012540966	1.9490082028	2.1898735382	1.9780278428	2.2977944462	2.0905872193
Denitrobacterium	Denitrobacterium	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.5347368892	2.8839456496	2.1316012927	2.8258186177	2.0810758706	2.0050769615	2.2069375241	2.786205414	2.2610426363	2.161241416	1.9579754063	2.0481411298	2.4137212308	2.5945607045	3.1300257967	2.8321505207	0.9876216133	2.3960338838	3.5012945495	2.4653828179	2.4800350532	1.8243953534	2.5188602866	2.4724034277	2.2718310507	2.8706950093	2.6420534488	1.7230655669	2.2303128206	2.1830785241	2.155284013	2.419107968	2.6687091855	2.4320577593	2.7518243626	2.5446171357
Frateuria	Frateuria	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Frateuria	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	1.8222640046	2.1478533873	1.3619369127	2.0157655227	1.368602986	1.292604077	3.8163927344	3.6015035347	3.1335322524	2.4099823702	1.2455025217	1.3356682453	1.7012483462	1.8248963245	2.4175529121	1.4959289742	1.3473819736	1.6835609993	1.2038591642	1.7529099333	1.7103706733	1.1119224688	1.7088071917	1.7027390477	1.5593581661	1.6154161584	1.9295805642	1.0105926823	3.1028024367	1.6457240703	1.345230918	1.7066350835	1.8066876464	1.6220046643	1.9417712677	1.7345640408
Thiobacillus	Thiobacillus	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Hydrogenophilales.f__Hydrogenophilaceae.g__Thiobacillus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	0.2289289978	0.3311663477	2.8917075372	0.3751710841	-0.224732021	-0.30073093	-0.098870367	0.3763866571	-0.044765255	1.4183409359	2.459522437	-0.257666762	0.1079133394	0.1847419476	0.8242179053	-0.232678054	0.3301637397	0.0902259924	1.1954866581	0.1595749265	0.0702162963	-0.481412538	0.068212753	0.0625846708	-0.033976841	0.2618984652	0.3362455574	1.0022201762	-0.075495071	-0.117516078	-0.295363521	1.6982625774	0.1154081985	1.5663727264	0.301176829	0.0939696021
Rheinheimera	Rheinheimera	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Rheinheimera	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	3.7186828097	2.23058178	8.7775222195	1.7632048739	1.6800592905	1.6040603814	3.3908834447	1.4377729039	1.8600260561	2.7031188717	1.5569588262	1.6471245497	2.0127046507	2.8310906952	2.7290092165	2.1516355551	0.8069188161	1.9950173037	1.5153154686	2.0643662378	1.1316025432	4.5933037747	1.4562465429	1.1239709177	1.8708144705	1.635815583	2.2410368687	1.3220489867	4.1512243353	6.9221533372	3.4145983641	2.0180913879	1.6496869623	1.3694440155	1.6892106189	1.482003392
Azorhizobium	Azorhizobium	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Xanthobacteraceae.g__Azorhizobium	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.4454944043	0.9466786138	2.0139703021	1.083222621	0.406870885	0.3308719759	0.5327325385	1.0836119227	0.5868376507	0.6653873666	0.2837704207	0.3739361442	0.7395162452	0.8919672132	1.455820811	1.3362964713	0.5815826438	0.7218288982	0.2421270632	0.7911778323	0.7774415619	0.1501903677	0.77626429	0.7698099364	0.597626065	0.8050597239	0.9678484632	1.633823082	0.556107835	0.4873800699	0.4126880163	0.7449029824	0.7164951714	2.2744242633	1.009228366	0.8020211391
Kangiella	Kangiella	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Alcanivoracaceae.g__Kangiella	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.5107774275	2.7725870071	3.634442951	2.8156662602	2.0571164089	1.9811174998	2.1829780624	2.7040845715	2.2370831746	2.1382749077	1.9340159446	3.6091441689	2.3897617691	2.512439862	3.106066335	2.8091840124	0.3172432631	2.3720744222	1.8923725871	2.4414233562	2.3979142108	1.8004358917	2.5087079292	2.3902825852	2.247871589	3.1050535178	2.6180939871	1.6991061052	2.2063533589	2.2398647936	2.1451316555	2.3951485064	2.5848994561	2.4219054018	2.7416720051	2.5344647782
Syntrophorhabdus	Syntrophorhabdus	k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Syntrophobacterales.f__Syntrophorhabdaceae.g__Syntrophorhabdus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.6985572174	2.9324131845	2.1445263697	2.9706135206	2.2448961988	2.1688972897	2.3707578523	2.799130491	2.4248629645	2.2691578292	2.1217957345	2.211961458	2.577541559	2.6074857815	3.2938461249	2.940066934	1.5097492399	2.559854212	2.080152377	2.6292031461	2.4929601302	1.9882156816	2.6636551896	2.4853285047	2.4356513789	3.2923145671	2.805873777	1.8868858951	2.3941331488	2.3305887361	2.3000789159	2.5829282963	2.7237177114	2.5768526622	2.8966192656	2.6894120387
Thermus	Thermus	k__Bacteria.p__Deinococcus.Thermus.c__Deinococci.o__Thermales.f__Thermaceae.g__Thermus	http://cancermicrobiome.ucsd.edu/CancerMicrobiome_DataBrowser/	2.8995229899	2.9962580218	4.2682207057	3.6529178436	2.1634622407	1.6328974681	1.6034324846	0.4416981372	2.8064009827	1.9789451866	0.918371252	4.8339634705	3.4364013547	4.3930113816	2.3952762238	3.0325740703	4.1459510077	2.4784202539	1.5441525553	2.0932033245	2.0099968944	2.9641148985	3.3459595126	1.3502885723	2.3542174207	3.6321517086	0.9744180718	1.9535505759	1.1907086662	4.967920664	2.6928766217	3.441788092	3.3790494723	3.5723148705	2.6219923105	3.0822097445
